Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned
33,4,GA,45724056.86,9170797.62,25106858.28,287920,4552,FALSE
33,5,GA,46100355.29,8885199.04,25186321.08,287920,4552,FALSE
33,6,GA,49897124.2,11570270.77,26869612.61,287920,4552,FALSE
33,7,GA,47382673.75,9547847.77,24704707.46,287920,4552,FALSE
33,8,GA,50567474.32,10399049.99,28416996.5,287920,4552,FALSE
33,9,GA,61232569.03,11468540.47,33892008.77,287920,4552,FALSE
33,10,GA,46204994.98,8872886.48,25306165.15,287920,4552,FALSE
33,11,GA,46606529.16,9485849.43,26264337.76,287920,4552,FALSE
33,12,GA,55560288.75,11561150.82,31654992.39,287920,4552,FALSE
34,1,CA,19701502.9,5512112.03,9489229.33,195940,4623,FALSE
34,2,CA,30636978.36,5189179.03,14380895.96,195940,4623,FALSE
34,3,CA,27364076.91,6285621.22,13270091.06,195940,4623,FALSE
34,4,CA,33315713.02,4880078.34,15722310.65,195940,4623,FALSE
34,5,CA,31653141.3,5566403.15,13445853.9,195940,4623,FALSE
34,6,CA,35871155.49,6286684.78,15157197.09,195940,4623,FALSE
34,7,CA,21486029.01,4677604.18,9957644.23,195940,4623,FALSE
34,8,CA,34047305.17,4505989.56,15455881.88,195940,4623,FALSE
34,9,CA,28076785.3,6416597.53,13814471.09,195940,4623,FALSE
34,10,CA,27765987.98,4838991.43,13360827.59,195940,4623,FALSE
34,11,CA,23930656.07,5555892.58,10691323.28,195940,4623,FALSE
34,12,CA,34174374.75,7298423.11,16907736.8,195940,4623,FALSE
35,1,TX,24887185.08,5089637.37,12233567.04,170840,4534,FALSE
35,2,TX,29167108.75,5165915.44,14283667.64,170840,4534,FALSE
35,3,TX,28546286.45,5803684.66,13514269.91,170840,4534,FALSE
35,4,TX,20696867.79,4192467.63,9633278.41,170840,4534,FALSE
35,5,TX,23563108.55,4354698.98,11376403.8,170840,4534,FALSE
35,6,TX,23731352.61,5797263.41,11473707.45,170840,4534,FALSE
35,7,TX,21931934.84,4395428.11,10751746.77,170840,4534,FALSE
35,8,TX,21175463.39,4582562.3,10729462.82,170840,4534,FALSE
35,9,TX,25117543.97,5262112.18,12672784.81,170840,4534,FALSE
35,10,TX,22974245.69,4556335.34,11322836.72,170840,4534,FALSE
35,11,TX,23183230.88,4426857.73,11741786.23,170840,4534,FALSE
35,12,TX,25488013.82,5320955.72,12813911.44,170840,4534,FALSE
36,1,TX,14333282.32,3882546.3,7197024.31,110060,4436,FALSE
36,2,TX,14455482.13,3506118.28,7519939.97,110060,4436,FALSE
36,3,TX,20809958.89,3878618.74,10243657.58,110060,4436,FALSE
36,4,TX,19606727.83,3116973.75,9911222.47,110060,4436,FALSE
36,5,TX,18478765.27,3234217.4,8794135.02,110060,4436,FALSE
36,6,TX,21351967.47,4702262.53,10857924.56,110060,4436,FALSE
36,7,TX,12943760.1,3692495.15,6495183.11,110060,4436,FALSE
36,8,TX,13652628.87,3841421.66,6743472.4,110060,4436,FALSE
36,9,TX,17998088.16,4001578.91,9036360.94,110060,4436,FALSE
36,10,TX,15793375.48,3151515.3,8010824.5,110060,4436,FALSE
36,11,TX,10621529.93,3452783.6,5464243.64,110060,4436,FALSE
36,12,TX,20462070.23,4784514.47,11165100.98,110060,4436,FALSE
37,1,GA,38194415.58,6941817.88,20870129.81,216010,4498,FALSE
37,2,GA,37222577.32,7485499.4,21040754.41,216010,4498,FALSE
37,3,GA,37164943.02,8981880.72,20884576.03,216010,4498,FALSE
37,4,GA,39145653.05,6530437.71,21847645,216010,4498,FALSE
37,5,GA,24355491.29,7728245.82,13324212.82,216010,4498,FALSE
37,6,GA,24097637.56,7609691.99,13959251.98,216010,4498,FALSE
37,7,GA,23622549.99,6891856.13,12590296.26,216010,4498,FALSE
37,8,GA,30657455.02,6546227.61,15812581.58,216010,4498,FALSE
37,9,GA,33419054.32,8101761.03,17154520.77,216010,4498,FALSE
37,10,GA,30390420.35,6349517.33,16355866.09,216010,4498,FALSE
37,11,GA,23464330.87,6854061.55,12605436.01,216010,4498,FALSE
37,12,GA,32254829.73,8283308.23,17472692.2,216010,4498,FALSE
38,1,IL,18175481.54,5471925.04,11646676.47,50470,4336,FALSE
38,2,IL,16510418.73,5953867.35,10702862.69,50470,4336,FALSE
38,3,IL,21798807.1,5641643.5,12743376.21,50470,4336,FALSE
38,4,IL,19238617.71,5667583.57,11782826.93,50470,4336,FALSE
38,5,IL,17624307.57,4442999.64,10506135.51,50470,4336,FALSE
38,6,IL,27788029.53,6473917.72,15814538.8,50470,4336,FALSE
38,7,IL,21997795.48,5259655.77,12851213.94,50470,4336,FALSE
38,8,IL,19388103.85,4550265.18,12245155.72,50470,4336,FALSE
38,9,IL,27201364.2,6151355.59,16673408.84,50470,4336,FALSE
38,10,IL,21351631.66,5374473.13,12934052.63,50470,4336,FALSE
38,11,IL,20864402.18,4573927.35,12226747.92,50470,4336,FALSE
38,12,IL,22039900.35,5992548.01,14166093.25,50470,4336,FALSE
39,1,NJ,56401796.85,12568721.34,33466085.75,0,4679,TRUE
39,2,NJ,55376986.97,11357032.01,33073848.01,0,4679,TRUE
39,3,NJ,72468236.29,13945079.9,40854656.04,0,4679,TRUE
39,4,NJ,60331860.75,11726548.72,32656843.27,0,4679,TRUE
39,5,NJ,61285181.42,10589022.89,34090230.68,0,4679,TRUE
39,6,NJ,70729814.43,13610067.99,40580622.68,0,4679,TRUE
39,7,NJ,65122572.14,11226255.22,34713795.19,0,4679,TRUE
39,8,NJ,60251558.09,13156435.44,34338629.7,0,4679,TRUE
39,9,NJ,75628461.21,14684018.63,40827863.61,0,4679,TRUE
39,10,NJ,59088731.54,11939427.19,32014904.05,0,4679,TRUE
39,11,NJ,59046722.38,13376392.37,32432238.49,0,4679,TRUE
39,12,NJ,73356542.92,14369585.72,39304481.09,0,4679,TRUE
40,1,TX,28974803.65,5661144.5,14361335.3,126280,4605,FALSE
40,2,TX,31034995.79,5634296.11,14873660.74,126280,4605,FALSE
40,3,TX,36193901.24,6578848.91,17093789.69,126280,4605,FALSE
40,4,TX,29983973.96,4869639.34,14703234.48,126280,4605,FALSE
40,5,TX,28851857.67,4582731.73,14008905.45,126280,4605,FALSE
40,6,TX,31289011.21,5692160.95,14806776.97,126280,4605,FALSE
40,7,TX,23605054.97,4957721.54,11136300.82,126280,4605,FALSE
40,8,TX,26578525.93,5350389.71,11904257.58,126280,4605,FALSE
40,9,TX,30269649.63,6281507.84,15327149.55,126280,4605,FALSE
40,10,TX,28108070.49,5337113.87,13900480.22,126280,4605,FALSE
40,11,TX,27833079.02,5660929.7,13656518.68,126280,4605,FALSE
40,12,TX,34371516.29,7169368.9,16908310.71,126280,4605,FALSE
41,1,NJ,18880947.99,6409615.97,10291737.32,190630,4308,FALSE
41,2,NJ,17600268,7510934.1,9379695.84,190630,4308,FALSE
41,3,NJ,28881653.88,6566869.84,15458636.46,190630,4308,FALSE
41,4,NJ,16482942.86,5860706.07,9126645.86,190630,4308,FALSE
41,5,NJ,20770648.83,6255170.23,11397932.62,190630,4308,FALSE
41,6,NJ,20790783.08,8275685.51,11989697.04,190630,4308,FALSE
41,7,NJ,22920806.62,6777207.67,12265993.99,190630,4308,FALSE
41,8,NJ,17916624.39,6243401.45,10720719.21,190630,4308,FALSE
41,9,NJ,22484392.15,7441416.75,12380670.36,190630,4308,FALSE
41,10,NJ,16560520.44,5093947.76,9984601.67,190630,4308,FALSE
41,11,NJ,24177371.35,5827269.39,12393798.65,190630,4308,FALSE
41,12,NJ,16233331.24,7129656.4,9161681.19,190630,4308,FALSE
42,1,CA,24604932,5560477.82,12398245.78,127700,4477,FALSE
42,2,CA,23211063.16,4999414.34,12267511.14,127700,4477,FALSE
42,3,CA,27499529.59,6187071.45,13599808.45,127700,4477,FALSE
42,4,CA,22329485.71,4697899.5,10557128.37,127700,4477,FALSE
42,5,CA,21519412.27,4290613.14,10805431.42,127700,4477,FALSE
42,6,CA,27118751.72,5435257.57,13909123.14,127700,4477,FALSE
42,7,CA,21197610.87,5203132.01,11326421.57,127700,4477,FALSE
42,8,CA,20610747.01,5205693.71,10435583.18,127700,4477,FALSE
42,9,CA,27716834.01,6709422.78,13955611.19,127700,4477,FALSE
42,10,CA,23526383.56,6232478.32,12425749.32,127700,4477,FALSE
42,11,CA,19479733.06,5115015.74,10005501.39,127700,4477,FALSE
42,12,CA,27953279.8,6213142.54,14863861.71,127700,4477,FALSE
43,1,CA,64938949.32,11773972.59,34968321.05,335830,4589,FALSE
43,2,CA,73025379.63,11311135.26,38037381.14,335830,4589,FALSE
43,3,CA,103390635.7,14264563.62,54001577.11,335830,4589,FALSE
43,4,CA,68350158.83,11434450.89,34622821.54,335830,4589,FALSE
43,5,CA,74883571.19,11308358.6,39383850.66,335830,4589,FALSE
43,6,CA,81381870.65,14335123.42,41894888.52,335830,4589,FALSE
43,7,CA,64069196.36,11322589.7,32310753.12,335830,4589,FALSE
43,8,CA,70178089.58,11881552.56,37087179.03,335830,4589,FALSE
43,9,CA,80863472.99,14128919.87,42450267.26,335830,4589,FALSE
43,10,CA,65062745.76,11284129.72,33663798.55,335830,4589,FALSE
43,11,CA,66255467.32,11544767.1,34536005.1,335830,4589,FALSE
43,12,CA,76215511.08,12900295.67,39481554.13,335830,4589,FALSE
44,1,CA,20358468.5,4555424.42,11304128.73,159200,4300,FALSE
44,2,CA,23084971.35,5497442.57,13495087.43,159200,4300,FALSE
44,3,CA,30654274.25,4842084.78,18144006.73,159200,4300,FALSE
44,4,CA,17782179.37,4492833.46,9752523.95,159200,4300,FALSE
44,5,CA,19622724.06,4835325.2,11047775.72,159200,4300,FALSE
44,6,CA,16789106.32,5986507.97,10135921.59,159200,4300,FALSE
44,7,CA,15050581.84,6285430.55,8709766.44,159200,4300,FALSE
44,8,CA,15568814.83,4057684.02,8359149.18,159200,4300,FALSE
44,9,CA,26260044.36,5610604.9,15315522.17,159200,4300,FALSE
44,10,CA,20888463.51,4229928.64,11872520.82,159200,4300,FALSE
44,11,CA,14185530.06,4895690.57,7949885.48,159200,4300,FALSE
44,12,CA,28182099.53,6210022.95,15255739.22,159200,4300,FALSE
45,1,GA,9237895.384,2090042.45,5031686.79,37350,4498,FALSE
45,2,GA,10379532.34,2463988.72,5570120.96,37350,4498,FALSE
45,3,GA,14537719.81,3129158.5,8061032.95,37350,4498,FALSE
45,4,GA,12388883.59,3220053.11,6552608.34,37350,4498,FALSE
45,5,GA,5656983.339,2905870.43,2969775.1,37350,4498,FALSE
45,6,GA,14684648.13,3414940.33,7621547.28,37350,4498,FALSE
45,7,GA,6360154.012,2361923.42,3712598.69,37350,4498,FALSE
45,8,GA,6416136.677,2322386.66,3830065.54,37350,4498,FALSE
45,9,GA,13666783.55,2994773.28,7450423.05,37350,4498,FALSE
45,10,GA,11600527.69,2657919.19,6176004.35,37350,4498,FALSE
45,11,GA,11547276.03,3035925.33,6317355.58,37350,4498,FALSE
45,12,GA,10231116.53,3862174.34,6384776.83,37350,4498,FALSE
46,1,IL,24380997.4,5616160.16,13445541.51,0,4561,TRUE
46,2,IL,24038606.88,5083574.61,13461220.39,0,4561,TRUE
46,3,IL,32756326.66,6718712.65,17420300.14,0,4561,TRUE
46,4,IL,24922629.97,5018891.12,13418194.96,0,4561,TRUE
46,5,IL,22913633.9,5355717,12268378.15,0,4561,TRUE
46,6,IL,22122973.6,6463654.32,11978720.39,0,4561,TRUE
46,7,IL,21584976.54,5805758.22,11915573.77,0,4561,TRUE
46,8,IL,22013233.8,5046290.11,12156498.3,0,4561,TRUE
46,9,IL,25860892.4,6341430.31,14036872.48,0,4561,TRUE
46,10,IL,20741191.24,4642559.6,11385145.28,0,4561,TRUE
46,11,IL,21675003.2,5653724.69,12408841.35,0,4561,TRUE
46,12,IL,28496673.23,6472571.13,16747411.89,0,4561,TRUE
47,1,GA,22771492.39,6097182.15,12431533.88,169380,4366,FALSE
47,2,GA,21821338.55,5662632.49,10908266.48,169380,4366,FALSE
47,3,GA,23829083.31,6667775.71,12743905.5,169380,4366,FALSE
47,4,GA,11645391.13,5115244.82,6341194.94,169380,4366,FALSE
47,5,GA,13861150.06,5315833.87,7156878.3,169380,4366,FALSE
47,6,GA,18328197.68,6245662.77,10418978.14,169380,4366,FALSE
47,7,GA,19744272.07,4805865.31,11041982.68,169380,4366,FALSE
47,8,GA,18486983.49,4704061.72,9937926.24,169380,4366,FALSE
47,9,GA,22147992.7,6451379.77,11943251.93,169380,4366,FALSE
47,10,GA,14284243.87,4946021.29,7650261.59,169380,4366,FALSE
47,11,GA,17125456.74,4860121.41,9326798.52,169380,4366,FALSE
47,12,GA,22108243.21,6155356.43,12016770.03,169380,4366,FALSE
48,1,IL,29892650.45,7934909.84,14519036.07,0,4766,TRUE
48,2,IL,33091419.26,6956485.41,16323475.77,0,4766,TRUE
48,3,IL,46386907.54,8690997.74,22301802.88,0,4766,TRUE
48,4,IL,32141933.64,6547943.44,15599893.69,0,4766,TRUE
48,5,IL,39641110.21,6672912.69,19067959.81,0,4766,TRUE
48,6,IL,47426461.82,9090040.73,19281968.25,0,4766,TRUE
48,7,IL,36418392.31,7553780.83,12093618.63,0,4766,TRUE
48,8,IL,37409095.91,7141158.81,15622362.24,0,4766,TRUE
48,9,IL,47471550.59,8591215.04,22535659.33,0,4766,TRUE
48,10,IL,35721575.5,7117447.78,18021128.98,0,4766,TRUE
48,11,IL,29910568.14,7191124.64,14910703.25,0,4766,TRUE
48,12,IL,38058037.73,7942572.47,19018799.63,0,4766,TRUE
49,1,TX,21191608.57,4867437.11,11048050.68,0,4644,TRUE
49,2,TX,23652066.01,4300249.24,12385251.61,0,4644,TRUE
49,3,TX,25125200.48,4994160.4,12080002.15,0,4644,TRUE
49,4,TX,19001147.58,4093321.01,8483155.69,0,4644,TRUE
49,5,TX,15356091.28,3877581.58,7375744.23,0,4644,TRUE
49,6,TX,19456357.89,5130968.39,9454951,0,4644,TRUE
49,7,TX,14080041.89,3740811.35,6904005.37,0,4644,TRUE
49,8,TX,14117896.37,3535543.17,6717441.57,0,4644,TRUE
49,9,TX,19610539.06,4107827.11,8995400.2,0,4644,TRUE
49,10,TX,13701833.43,3126064.53,5981114.05,0,4644,TRUE
49,11,TX,16693651.14,3748423.04,7486168.43,0,4644,TRUE
49,12,TX,22708932.7,4132313.1,10548836.76,0,4644,TRUE
50,1,CA,29986037.53,5203384.88,15566244.98,76920,4572,FALSE
50,2,CA,24674739.3,4910634.56,12574783.33,76920,4572,FALSE
50,3,CA,31229161.74,5502738.16,16476466.5,76920,4572,FALSE
50,4,CA,25931816.71,4416539.08,14037707.66,76920,4572,FALSE
50,5,CA,26069210.81,4405240.05,13694993.23,76920,4572,FALSE
50,6,CA,34980815.65,6491954.22,18557547.26,76920,4572,FALSE
50,7,CA,21770838.95,5193846.57,11279684.01,76920,4572,FALSE
50,8,CA,26766370.5,4431586.81,13689001.44,76920,4572,FALSE
50,9,CA,26456999.28,5124998.5,14071293.65,76920,4572,FALSE
50,10,CA,16797616.46,4362536.29,8738160.46,76920,4572,FALSE
50,11,CA,15435372.19,4108964.04,9102247.33,76920,4572,FALSE
50,12,CA,18489797.41,4948731.1,10797929.95,76920,4572,FALSE
51,1,IL,38253984.26,6420258.1,19498286.54,0,4700,TRUE
51,2,IL,23527811.92,6411418.37,11238498.81,0,4700,TRUE
51,3,IL,37679967.63,6664195.75,18786532.44,0,4700,TRUE
51,4,IL,29689140.05,4819443.84,14053460.98,0,4700,TRUE
51,5,IL,24630897.4,5331483.77,12119557.84,0,4700,TRUE
51,6,IL,27917588.58,6101983.67,12865974.32,0,4700,TRUE
51,7,IL,30767749.4,5224932.9,14737748.29,0,4700,TRUE
51,8,IL,22785866.04,4740794.05,11960150.21,0,4700,TRUE
51,9,IL,22384296.04,5680935.27,11578322.24,0,4700,TRUE
51,10,IL,30690830.85,5486968.18,15528275.18,0,4700,TRUE
51,11,IL,23525334.33,5331974.52,11617541.86,0,4700,TRUE
51,12,IL,25032559.61,6814999.44,12121696.88,0,4700,TRUE
52,1,TX,40546128.8,7526977.22,20193423.61,69300,4736,FALSE
52,2,TX,44834169.28,7890638.82,21584066.21,69300,4736,FALSE
52,3,TX,52283153.6,7854972.02,26727838.35,69300,4736,FALSE
52,4,TX,40518616.37,6869757.17,20316977.86,69300,4736,FALSE
52,5,TX,43152245.01,7248991.45,22772586.59,69300,4736,FALSE
52,6,TX,48306517.98,8861198.23,24049799.23,69300,4736,FALSE
52,7,TX,39121250.51,6874512.26,15256303.45,69300,4736,FALSE
52,8,TX,43492514.8,8278017.95,18290255.53,69300,4736,FALSE
52,9,TX,45872683.75,8205700.8,19810861.89,69300,4736,FALSE
52,10,TX,41712717.49,7534719.85,19577188.17,69300,4736,FALSE
52,11,TX,34788965.85,6568998.51,16609714.94,69300,4736,FALSE
52,12,TX,42248697.38,7721711.13,19801249.6,69300,4736,FALSE
53,1,CO,89909492.59,18483779.84,44570025.26,344840,4619,FALSE
53,2,CO,101452008.6,17219814.34,48261285.4,344840,4619,FALSE
53,3,CO,117845816.7,20756061.43,57612898.96,344840,4619,FALSE
53,4,CO,80286078.88,17979175.07,41469056,344840,4619,FALSE
53,5,CO,92528925.54,16594357.14,46082143.17,344840,4619,FALSE
53,6,CO,112116006.6,22279257.08,54859811.58,344840,4619,FALSE
53,7,CO,83845366.55,17549673.15,40993422.86,344840,4619,FALSE
53,8,CO,100436882.3,18449910.99,48379189.38,344840,4619,FALSE
53,9,CO,118458181.3,21296086.72,58395294.37,344840,4619,FALSE
53,10,CO,101556891.1,18290017.41,50142534.02,344840,4619,FALSE
53,11,CO,90760123.51,19747408.66,45600100.83,344840,4619,FALSE
53,12,CO,111285585.9,23060518.51,55175290,344840,4619,FALSE
54,1,CA,25353778.68,6288162.96,12579451.9,102680,4596,FALSE
54,2,CA,27512750.89,5968962.83,13871738.54,102680,4596,FALSE
54,3,CA,35469594.31,6660897.3,17808426.8,102680,4596,FALSE
54,4,CA,29084713.93,6132097.15,13640020.4,102680,4596,FALSE
54,5,CA,32774000.8,6502993.99,13198177.53,102680,4596,FALSE
54,6,CA,28590036.89,6160978.51,14136150.67,102680,4596,FALSE
54,7,CA,28172483.8,5636310.49,14340594.51,102680,4596,FALSE
54,8,CA,30992318.45,5247002.26,15273219.56,102680,4596,FALSE
54,9,CA,29057554.28,5800969.75,14520284.07,102680,4596,FALSE
54,10,CA,21195610.09,4895202.95,11299639.75,102680,4596,FALSE
54,11,CA,22957178.93,6081833.84,12010907.33,102680,4596,FALSE
54,12,CA,28392927.73,7681643.94,14916153.5,102680,4596,FALSE
55,1,TX,18031983.51,4863664.77,9715934.58,97570,4379,FALSE
55,2,TX,22755698.14,4758810.39,12757609.56,97570,4379,FALSE
55,3,TX,17580913.91,5285771.33,8947375.73,97570,4379,FALSE
55,4,TX,16262932.08,4324970.08,8109447.76,97570,4379,FALSE
55,5,TX,15752263.23,4770503.32,8001973.24,97570,4379,FALSE
55,6,TX,23402408.92,5605801.4,11650534.87,97570,4379,FALSE
55,7,TX,16631183.71,4812214.85,7785613.21,97570,4379,FALSE
55,8,TX,21076390.27,5206379.61,10636789.92,97570,4379,FALSE
55,9,TX,21013441.11,5846554.39,10778834.54,97570,4379,FALSE
55,10,TX,15097303.12,5510386.36,7684357.36,97570,4379,FALSE
55,11,TX,19490596.9,5149215.01,10480116.93,97570,4379,FALSE
55,12,TX,19322608.7,5201417.43,9990485.87,97570,4379,FALSE
56,1,CA,30281129.32,6150549.18,16886840.31,111720,4467,FALSE
56,2,CA,30683851.26,6018253.46,16435149.09,111720,4467,FALSE
56,3,CA,40964735.88,7885238.51,22680288.59,111720,4467,FALSE
56,4,CA,30220239.89,7561175.34,17262993.65,111720,4467,FALSE
56,5,CA,33451981.92,7316008.56,18699698.73,111720,4467,FALSE
56,6,CA,38812487.81,9020249.56,21246956.16,111720,4467,FALSE
56,7,CA,29352220.29,7152993.56,16445504.95,111720,4467,FALSE
56,8,CA,31028528.57,6973842.7,16198164.4,111720,4467,FALSE
56,9,CA,29394549.8,7171456.26,15612604.87,111720,4467,FALSE
56,10,CA,30323436.3,5605307.49,16720140.05,111720,4467,FALSE
56,11,CA,26544684.23,5687612.34,13876308.8,111720,4467,FALSE
56,12,CA,35257304.81,6689360.63,19893788.57,111720,4467,FALSE
57,1,GA,8055890.113,3574339.09,4393884.9,140590,4323,FALSE
57,2,GA,14456546.7,4076860.2,8890146.24,140590,4323,FALSE
57,3,GA,14793203.86,4302793.26,8231692.48,140590,4323,FALSE
57,4,GA,12451966.57,4579663.51,6697199.42,140590,4323,FALSE
57,5,GA,13556669.47,4136719.11,8170310.77,140590,4323,FALSE
57,6,GA,18512786.99,5586349.79,10116359.61,140590,4323,FALSE
57,7,GA,15184448.2,4542167.79,8380204.54,140590,4323,FALSE
57,8,GA,15742291.17,4202655.58,8832587.62,140590,4323,FALSE
57,9,GA,22587192.55,5285099.65,12703312.6,140590,4323,FALSE
57,10,GA,16248318.15,5397591.59,9346432.91,140590,4323,FALSE
57,11,GA,14347945.64,4774468.84,7736475.89,140590,4323,FALSE
57,12,GA,19613708.05,5012730.87,11172903.37,140590,4323,FALSE
58,1,WA,28103832.68,6173720.68,15678008.54,210260,4535,FALSE
58,2,WA,24883438.27,5723630.14,14122394.02,210260,4535,FALSE
58,3,WA,31841042.14,6763646.87,17705223.73,210260,4535,FALSE
58,4,WA,24985562.95,5677473.54,13496331.86,210260,4535,FALSE
58,5,WA,26441198.14,5723244.61,15176972.06,210260,4535,FALSE
58,6,WA,31269020.9,7161485.79,18015423.64,210260,4535,FALSE
58,7,WA,24135659.76,5050971.5,13027539.49,210260,4535,FALSE
58,8,WA,28035958.89,5242942.49,15052949.86,210260,4535,FALSE
58,9,WA,32292460.68,6555300.78,17115878.96,210260,4535,FALSE
58,10,WA,27746665.4,6088183.67,14856941.33,210260,4535,FALSE
58,11,WA,23751964.91,5307508.73,12905006.88,210260,4535,FALSE
58,12,WA,28203892.13,6376244.89,15484648.55,210260,4535,FALSE
59,1,WA,27033744.58,5237628.57,15306920.97,222640,4547,FALSE
59,2,WA,25972386.56,6847508.44,14123781.01,222640,4547,FALSE
59,3,WA,28704795.44,6143090.2,16224540.34,222640,4547,FALSE
59,4,WA,24010817.44,5188706.42,12479004.98,222640,4547,FALSE
59,5,WA,26812696.78,5854943.17,13720118.02,222640,4547,FALSE
59,6,WA,32521909.44,7387727.34,15957305.81,222640,4547,FALSE
59,7,WA,26492403.05,5412981.88,13221957.24,222640,4547,FALSE
59,8,WA,25992530.08,6414060.74,14139159.93,222640,4547,FALSE
59,9,WA,28188686.71,6760663.88,14736225.89,222640,4547,FALSE
59,10,WA,26149304.09,5725562.17,13136114.24,222640,4547,FALSE
59,11,WA,23358000.94,6101291.19,12016082.57,222640,4547,FALSE
59,12,WA,33723915.27,6999923.37,18397747.01,222640,4547,FALSE
60,1,NJ,19119639.45,5140249.4,10859407.55,87830,4516,FALSE
60,2,NJ,19884482.23,3216161.08,11590655.11,87830,4516,FALSE
60,3,NJ,19585306.82,4186175.51,12115267.75,87830,4516,FALSE
60,4,NJ,12352809.06,4403599.53,7045772.79,87830,4516,FALSE
60,5,NJ,18808300.28,5212712.86,10673061.54,87830,4516,FALSE
60,6,NJ,21931603.28,6037916.45,12207699.65,87830,4516,FALSE
60,7,NJ,19391053.14,5078271.21,11014563.49,87830,4516,FALSE
60,8,NJ,20915432.24,5317491.22,11861737.66,87830,4516,FALSE
60,9,NJ,20270698.39,5641806.1,11443657.46,87830,4516,FALSE
60,10,NJ,18633566.5,4700360.16,10571104.64,87830,4516,FALSE
60,11,NJ,20504043.82,4697558.22,11445394.18,87830,4516,FALSE
60,12,NJ,29148478.18,5935263.39,16221359.49,87830,4516,FALSE
61,1,GA,12885801.25,3986479.34,7583161.31,41510,4406,FALSE
61,2,GA,14139663.79,3394956.46,8270205.17,41510,4406,FALSE
61,3,GA,15331821.37,4114812.81,9361238.73,41510,4406,FALSE
61,4,GA,12720932.17,3523916.5,7982701,41510,4406,FALSE
61,5,GA,13766915.97,3221946.2,8170655.33,41510,4406,FALSE
61,6,GA,15236940.09,3870816.32,9829321.65,41510,4406,FALSE
61,7,GA,15668458.72,4020082.81,9783978.61,41510,4406,FALSE
61,8,GA,15777973.05,4050317.87,9559566.69,41510,4406,FALSE
61,9,GA,19537435.68,4877409.61,11422908.51,41510,4406,FALSE
61,10,GA,16092455.65,4702535.94,9838783.78,41510,4406,FALSE
61,11,GA,14266776.24,4333838.74,8567909.17,41510,4406,FALSE
61,12,GA,21318370.59,5184687.76,12727340.94,41510,4406,FALSE
62,1,IL,7664190.836,2814088.15,4521485.86,102620,4371,FALSE
62,2,IL,18330667.93,4778722.22,9746856.39,102620,4371,FALSE
62,3,IL,21406859.18,4256951.28,11221527.73,102620,4371,FALSE
62,4,IL,14073488.5,4525320.08,6899772.57,102620,4371,FALSE
62,5,IL,14435739.58,4926656.56,7743855.68,102620,4371,FALSE
62,6,IL,18165326,5961742.79,10118873.59,102620,4371,FALSE
62,7,IL,17536956.48,4922928.36,9740959.43,102620,4371,FALSE
62,8,IL,17523035.44,4598865.11,9313554.93,102620,4371,FALSE
62,9,IL,20679535.87,4508663.83,11567069.21,102620,4371,FALSE
62,10,IL,16352491.26,3805882.35,8565216.33,102620,4371,FALSE
62,11,IL,12828642.52,3909401.32,6585733.15,102620,4371,FALSE
62,12,IL,19638878.54,4775047.04,11145556.94,102620,4371,FALSE
